text_idx,gt_rank,recall@1,precision@1,recall@5,precision@5,recall@10,precision@10,recall@50,precision@50
323,39,0,0.0,0,0.0,0,0.0,1,0.1
323,10,0,0.0,0,0.0,0,0.0,1,0.1
323,5,0,0.0,0,0.0,1,0.5,1,0.1
323,0,1,1.0,1,1.0,1,0.5,1,0.1
323,39,0,0.0,0,0.0,0,0.0,1,0.1
341,28,0,0.0,0,0.0,0,0.0,1,0.1
341,5,0,0.0,0,0.0,1,0.5,1,0.1
341,284,0,0.0,0,0.0,0,0.0,0,0.0
341,289,0,0.0,0,0.0,0,0.0,0,0.0
341,10,0,0.0,0,0.0,0,0.0,1,0.1
345,0,1,1.0,1,1.0,1,0.5,1,0.1
345,33,0,0.0,0,0.0,0,0.0,1,0.1
345,945,0,0.0,0,0.0,0,0.0,0,0.0
345,0,1,1.0,1,1.0,1,0.5,1,0.1
345,20,0,0.0,0,0.0,0,0.0,1,0.1
348,283,0,0.0,0,0.0,0,0.0,0,0.0
348,10,0,0.0,0,0.0,0,0.0,1,0.08
348,162,0,0.0,0,0.0,0,0.0,0,0.0
348,0,1,1.0,1,0.8,1,0.4,1,0.08
363,2650,0,0.0,0,0.0,0,0.0,0,0.0
363,270,0,0.0,0,0.0,0,0.0,0,0.0
363,5,0,0.0,0,0.0,1,0.4,1,0.08
363,270,0,0.0,0,0.0,0,0.0,0,0.0
375,73,0,0.0,0,0.0,0,0.0,0,0.0
375,111,0,0.0,0,0.0,0,0.0,0,0.0
375,106,0,0.0,0,0.0,0,0.0,0,0.0
375,146,0,0.0,0,0.0,0,0.0,0,0.0
375,97,0,0.0,0,0.0,0,0.0,0,0.0
391,302,0,0.0,0,0.0,0,0.0,0,0.0
391,1038,0,0.0,0,0.0,0,0.0,0,0.0
391,283,0,0.0,0,0.0,0,0.0,0,0.0
391,265,0,0.0,0,0.0,0,0.0,0,0.0
391,302,0,0.0,0,0.0,0,0.0,0,0.0
394,673,0,0.0,0,0.0,0,0.0,0,0.0
394,28,0,0.0,0,0.0,0,0.0,1,0.08
394,9,0,0.0,0,0.0,1,0.1,1,0.08
394,29,0,0.0,0,0.0,0,0.0,1,0.08
401,25,0,0.0,0,0.0,0,0.0,1,0.1
401,45,0,0.0,0,0.0,0,0.0,1,0.1
401,85,0,0.0,0,0.0,0,0.0,0,0.0
401,10,0,0.0,0,0.0,0,0.0,1,0.1
401,273,0,0.0,0,0.0,0,0.0,0,0.0
409,439,0,0.0,0,0.0,0,0.0,0,0.0
409,672,0,0.0,0,0.0,0,0.0,0,0.0
409,442,0,0.0,0,0.0,0,0.0,0,0.0
409,443,0,0.0,0,0.0,0,0.0,0,0.0
421,143,0,0.0,0,0.0,0,0.0,0,0.0
421,158,0,0.0,0,0.0,0,0.0,0,0.0
421,151,0,0.0,0,0.0,0,0.0,0,0.0
421,129,0,0.0,0,0.0,0,0.0,0,0.0
421,154,0,0.0,0,0.0,0,0.0,0,0.0
423,320,0,0.0,0,0.0,0,0.0,0,0.0
423,366,0,0.0,0,0.0,0,0.0,0,0.0
423,335,0,0.0,0,0.0,0,0.0,0,0.0
423,847,0,0.0,0,0.0,0,0.0,0,0.0
423,704,0,0.0,0,0.0,0,0.0,0,0.0
424,1197,0,0.0,0,0.0,0,0.0,0,0.0
424,1064,0,0.0,0,0.0,0,0.0,0,0.0
424,1379,0,0.0,0,0.0,0,0.0,0,0.0
424,855,0,0.0,0,0.0,0,0.0,0,0.0
424,344,0,0.0,0,0.0,0,0.0,0,0.0
426,131,0,0.0,0,0.0,0,0.0,0,0.0
426,312,0,0.0,0,0.0,0,0.0,0,0.0
426,435,0,0.0,0,0.0,0,0.0,0,0.0
426,205,0,0.0,0,0.0,0,0.0,0,0.0
426,449,0,0.0,0,0.0,0,0.0,0,0.0
428,159,0,0.0,0,0.0,0,0.0,0,0.0
428,145,0,0.0,0,0.0,0,0.0,0,0.0
428,208,0,0.0,0,0.0,0,0.0,0,0.0
428,335,0,0.0,0,0.0,0,0.0,0,0.0
438,70,0,0.0,0,0.0,0,0.0,0,0.0
438,95,0,0.0,0,0.0,0,0.0,0,0.0
438,413,0,0.0,0,0.0,0,0.0,0,0.0
438,40,0,0.0,0,0.0,0,0.0,1,0.1
438,60,0,0.0,0,0.0,0,0.0,0,0.0
444,188,0,0.0,0,0.0,0,0.0,0,0.0
444,241,0,0.0,0,0.0,0,0.0,0,0.0
444,763,0,0.0,0,0.0,0,0.0,0,0.0
444,645,0,0.0,0,0.0,0,0.0,0,0.0
444,30,0,0.0,0,0.0,0,0.0,1,0.1
447,133,0,0.0,0,0.0,0,0.0,0,0.0
447,54,0,0.0,0,0.0,0,0.0,0,0.0
447,133,0,0.0,0,0.0,0,0.0,0,0.0
447,107,0,0.0,0,0.0,0,0.0,0,0.0
447,124,0,0.0,0,0.0,0,0.0,0,0.0
448,154,0,0.0,0,0.0,0,0.0,0,0.0
448,206,0,0.0,0,0.0,0,0.0,0,0.0
